Menu_Item_ID,Customizable_Builds,Customizable_Build_ID,Year,Restaurant,Food_Category,Item_Name,Item_Description,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber,Calories_100g,Total_Fat_100g,Saturated_Fat_100g,Trans_Fat_100g,Cholesterol_100g,Sodium_100g,Potassium_100g,Carbohydrates_100g,Protein_100g,Sugar_100g,Dietary_Fiber_100g,Calories_text,Total_Fat_text,Saturated_Fat_text,Trans_Fat_text,Cholesterol_text,Sodium_text,Potassium_text,Carbohydrates_text,Protein_text,Sugar_text,Dietary_Fiber_text,Kids_Meal,Limited_Time_Offer,Regional,Shareable,Combo_Meal
11246,,,2008,Bob Evans,Beverages,Green Tea,"Green Tea, Beverages",151,,fl oz,,2,0,0,0,0,13,,2,0,0,0,0,0,0,0,0,3,,0,0,0,0,,,,,,,,,,,,0,0,0,0,0
11249,,,2008,Bob Evans,Beverages,Iced Tea,"Iced Tea, Beverages",15,,fl oz,,425,0,0,0,0,13,,0,0,0,0,100,0,0,0,0,3,,0,0,0,0,,,,,,,,,,,,0,0,0,0,0
11251,,,2008,Bob Evans,Beverages,Wild Raspberry Iced Tea,"Wild Raspberry Iced Tea, Beverages",176,,fl oz,,81,0,0,0,0,10,,19,0,19,0,16,0,0,0,0,2,,4,0,4,0,,,,,,,,,,,,0,0,0,0,0
11296,,,2008,Bojangles,Entrees,Macaroni & Cheese,"Macaroni & Cheese, Individual Fixin'",,,,,198,14,5,,26,418,,12,7,,,,,,,,,,,,,,,,,,,,,,,,<1,0,0,0,0,0
11304,,,2008,Bojangles,Appetizers & Sides,Cajun Pintos,"Cajun Pintos, Individual Fixin'",,,,,110,0,0,,13,480,,18,6,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
11307,,,2008,Bojangles,Appetizers & Sides,Dirty Rice,"Dirty Rice, Individual Fixin'",,,,,166,6,2,,10,762,,24,5,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
11311,,,2008,Bojangles,Appetizers & Sides,Green Beans,"Green Beans, Individual Fixin'",,,,,25,0,0,,0,710,,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1133,,,2008,Popeyes,Entrees,"Mild†Chicken, Leg","Mild†Chicken, Leg",63,,g,,110,7,25,0,92,280,,3,11,0,0,175,11,4,0,146,444,,5,17,0,0,,,,,,,,,,,,0,0,0,0,0
1134,,,2008,Popeyes,Entrees,"Mild†Chicken, Thigh","Mild†Chicken, Thigh",111,,g,,280,20,7,5,135,710,,7,16,0,0,252,18,6,0,122,640,,6,14,0,0,,,,,,,,,,,,0,0,0,0,0
1135,,,2008,Popeyes,Entrees,"Mild†Chicken, Breast","Mild†Chicken, Breast",179,,g,,350,20,7,5,179,1130,,8,33,0,0,196,11,4,0,100,631,,4,18,0,0,,,,,,,,,,,,0,0,0,0,0
11362,,,2008,Boston Market,Soup,Chicken Tortilla Soup,"Chicken Tortilla Soup w/out Toppings, Soups & Sides",170,,g,,90,5,1,0,15,900,,7,5,2,1,53,3,1,0,9,529,,4,3,1,1,,,,,,,,,,,,0,0,0,0,0
11365,Main Item,10651041,2008,Boston Market,Salads,Caesar Salad,"Caesar Salad, Entree, Salads",206,,g,,500,45,11,0,45,1190,,12,13,8,3,243,22,5,0,22,578,,6,6,4,1,,,,,,,,,,,,0,0,0,0,0
1137,,,2008,Popeyes,Entrees,"Spicy†Chicken, Leg","Spicy†Chicken, Leg",63,,g,,100,5,2,0,71,230,,3,9,0,0,159,8,3,0,113,365,,5,14,0,0,,,,,,,,,,,,0,0,0,0,0
11377,,,2008,Boston Market,Sandwiches,Half Boston Turkey Carver,"Half Boston Turkey Carver, Sandwiches",199,,g,,390,14,4,0,60,910,,34,33,2,2,196,7,2,0,30,457,,17,17,1,1,,,,,,,,,,,,0,0,0,0,0
11378,,,2008,Boston Market,Sandwiches,Boston Turkey Carver,"Boston Turkey Carver, Sandwiches",387,,g,,770,27,8,0,125,1810,,68,66,3,3,199,7,2,0,32,468,,18,17,1,1,,,,,,,,,,,,0,0,0,0,0
1138,,,2008,Popeyes,Entrees,"Spicy†Chicken, Thigh","Spicy†Chicken, Thigh",111,,g,,300,24,8,5,131,490,,7,15,0,0,270,22,7,0,118,441,,6,14,0,0,,,,,,,,,,,,0,0,0,0,0
11380,,,2008,Boston Market,Sandwiches,Boston Meatloaf Carver,"Boston Meatloaf Carver, Sandwiches",434,,g,,980,46,20,2,165,2200,,96,48,11,4,226,11,5,0,38,507,,22,11,3,1,,,,,,,,,,,,0,0,0,0,0
11384,,,2008,Boston Market,Sandwiches,Half Boston Chicken Carver,"Half Boston Chicken Carver, Sandwiches",199,,g,,340,15,4,0,65,710,,29,24,2,1,171,8,2,0,33,357,,15,12,1,1,,,,,,,,,,,,0,0,0,0,0
11385,,,2008,Boston Market,Sandwiches,Boston Chicken Carver,"Boston Chicken Carver, Sandwiches",321,,g,,700,29,7,0,90,1560,,68,44,4,3,218,9,2,0,28,486,,21,14,1,1,,,,,,,,,,,,0,0,0,0,0
1139,,,2008,Popeyes,Entrees,"Spicy†Chicken, Breast","Spicy†Chicken, Breast",179,,g,,360,22,8,5,170,760,,8,31,0,1,201,12,4,0,95,425,,4,17,0,1,,,,,,,,,,,,0,0,0,0,0
1140,,,2008,Boston Market,Entrees,"3 Piece Dark Skinless, Thigh & 2 Drumstick","3 Piece Dark Skinless, Thigh & 2 Drumstick, Individual Meals",175,,g,3 Pieces,240,8,25,0,205,650,,7,37,1,0,137,5,1,0,117,371,,4,21,1,0,,,,,,,,,,,,0,0,0,0,0
11402,,,2008,Boston Market,Entrees,"MeatLoaf, Individual Meals","MeatLoaf, Individual Meals",218,,g,,520,36,16,15,145,1030,,21,29,4,0,239,17,7,1,67,472,,10,13,2,0,,,,,,,,,,,,0,0,0,0,0
1141,,,2008,Boston Market,Entrees,"3 Piece Dark Skinless, 2 Thighs & Drumstick","3 Piece Dark Skinless, 2 Thighs & Drumstick, Individual Meals",207,,g,3 Pieces,310,13,4,0,240,690,,6,42,1,0,150,6,2,0,116,333,,3,20,0,0,,,,,,,,,,,,0,0,0,0,0
11419,,,2008,Boston Market,Appetizers & Sides,Squash Casserole,"Squash Casserole, Soups & Sides",226,,g,,320,24,11,5,50,1380,,21,9,8,3,142,11,5,0,22,611,,9,4,4,1,,,,,,,,,,,,0,0,0,0,0
1142,,,2008,Boston Market,Entrees,"1/4 White Rotisserie Chicken, No Skin","1/4 White Rotisserie Chicken, No Skin, Individual Meals",173,,g,,210,2,5,0,135,640,,6,42,0,0,121,1,0,0,78,370,,3,24,0,0,,,,,,,,,,,,0,0,0,0,0
11424,,,2008,Boston Market,Toppings & Ingredients,Cranberry Walnut Relish,"Cranberry Walnut Relish, Low Fat Item, Soups & Sides",85,,g,,140,2,0,0,0,0,,30,1,27,2,165,2,0,0,0,0,,35,1,32,2,,,,,,,,,,,,0,0,0,0,0
11437,,,2008,Burger King,Salads,Garden Salad,"Garden Salad w/out Chicken, Salads",90,,g,,90,5,25,0,15,125,,7,5,3,3,100,6,3,0,17,139,,8,6,3,3,,,,,,,,,,,,0,0,0,0,0
1144,,,2008,El Pollo Loco,Entrees,Skinless Breast Meal,"Skinless Breast Meal, Healthy Dining",352,,g*,,310,12,5,0,105,780,,17,35,6,5,88,3,1,0,30,222,,5,10,2,1,,,,,,,,,,,,0,0,0,0,0
11442,,,2008,Burger King,Burgers,Bacon Cheeseburger,"Bacon Cheeseburger, Burgers & Sandwiches",138,,g,,360,18,8,5,50,880,,31,20,6,1,261,13,6,0,36,638,,22,14,4,1,,,,,,,,,,,,0,0,1,0,0
11445,,,2008,Burger King,Sandwiches,Biscuit w/ Chicken Fritter,"Biscuit w/ Chicken Fritter, Breakfast, also called Chicken Biscuit",131,,g,,370,19,45,6,25,1250,,36,14,3,2,282,15,3,5,19,954,,27,11,2,2,,,,,,,,,,,,0,0,1,0,0
11448,,,2008,Burger King,Sandwiches,BK Big Fish Sandwich,"BK Big Fish Sandwich w/out Tartar Sauce, Chicken, Fish, Veggie & Kids",220,,g,,470,13,3,2,50,1230,,65,23,7,3,214,6,1,1,23,559,,30,10,3,1,,,,,,,,,,,,0,0,0,0,0
11449,,,2008,Burger King,Sandwiches,"Breakfast Burrito w/ Bacon, Egg, Cheese & Salsa","Breakfast Burrito w/ Bacon, Egg, Cheese & Salsa, Breakfast",125,,g,,290,16,6,1,145,890,,23,15,3,1,232,13,5,1,116,712,,18,12,2,1,,,,,,,,,,,,0,0,1,0,0
11450,,,2008,Burger King,Sandwiches,"Breakfast Burrito w/ Potato, Egg, Cheese & Salsa","Breakfast Burrito w/ Potato, Egg, Cheese & Salsa, Breakfast",136,,g,,320,17,6,2,140,890,,27,13,3,1,235,13,4,1,103,654,,20,10,2,1,,,,,,,,,,,,0,0,0,0,0
11451,,,2008,Burger King,Sandwiches,"Breakfast Burrito w/ Sausage, Egg, Cheese & Salsa","Breakfast Burrito w/ Sausage, Egg, Cheese & Salsa, Breakfast",136,,g,,330,19,7,1,155,910,,23,15,3,1,243,14,5,1,114,669,,17,11,2,1,,,,,,,,,,,,0,0,1,0,0
1146,,,2008,El Pollo Loco,Entrees,"Chicken Breast, Skinless","Chicken Breast, Skinless, Flame Grilled Chicken, Healthy Dining",113,,g*,,180,4,1,0,110,560,,0,35,0,0,159,4,1,0,97,496,,0,31,0,0,,,,,,,,,,,,0,0,0,0,0
11464,,,2008,Burger King,Burgers,BK Veggie Burger w/ Mayo,"BK Veggie Burger w/ Mayo w/out Cheese, Chicken, Fish, Veggie & Kids",215,,g,,420,16,25,0,5,1100,,46,23,8,7,195,7,1,0,2,512,,21,11,4,3,,,,,,,,,,,,0,0,0,0,0
11468,,,2008,Burger King,Sandwiches,Country Pork Sandwich,"Country Pork Sandwich, Burgers & Sandwiches",299,,g,,700,25,8,25,55,2330,,88,28,10,2,234,8,3,1,18,779,,29,9,3,1,,,,,,,,,,,,0,0,1,0,0
11474,,,2008,Burger King,Burgers,Double Bacon Cheeseburger,"Double Bacon Cheeseburger, Burgers & Sandwiches",199,,g,,560,33,15,15,100,1230,,32,34,7,1,281,17,8,1,50,618,,16,17,4,1,,,,,,,,,,,,0,0,1,0,0
11488,Main Item,107141063,2008,Burger King,Burgers,Double Whopper Sandwich w/ Cheese,"Double Whopper Sandwich w/ Cheese w/out Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon",398,,g,,850,48,21,25,150,1390,,52,53,11,3,214,12,5,1,38,349,,13,13,3,1,,,,,,,,,,,,0,0,0,0,0
11489,Main Item,107141064,2008,Burger King,Burgers,Double Whopper Sandwich,"Double Whopper Sandwich w/out Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon",352,,g,,760,41,16,2,130,960,,51,48,11,3,216,12,5,1,37,273,,14,14,3,1,,,,,,,,,,,,0,0,0,0,0
11494,,,2008,Burger King,Sandwiches,Italian Chicken Sandwich,"Italian Chicken Sandwich, Burgers & Sandwiches",254,,g,,560,23,8,2,70,1770,,56,32,6,5,220,9,3,1,28,697,,22,13,2,2,,,,,,,,,,,,0,0,1,0,0
11500,,,2008,Burger King,Burgers,Rodeo Cheeseburger,"Rodeo Cheeseburger, Burgers & Sandwiches",139,,g,,380,19,8,1,45,620,,40,18,9,2,273,14,6,1,32,446,,29,13,6,1,,,,,,,,,,,,0,0,1,0,0
11506,Main Item,107141065,2008,Burger King,Sandwiches,Spicy Chick'n Crisp Sandwich,"Spicy Chick'n Crisp Sandwich w/out Mayo, Chicken, Fish, Veggie & Kids",122,,g,,320,13,3,15,35,710,,30,21,4,2,262,11,2,1,29,582,,25,17,3,2,,,,,,,,,,,,0,0,0,0,0
11510,Main Item,107141066,2008,Burger King,Sandwiches,Tendercrisp Chicken Sandwich,"Tendercrisp Chicken Sandwich w/out Mayo, Chicken, Fish, Veggie & Kids",256,,g,,570,20,45,35,60,1400,,67,33,3,3,223,8,2,1,23,547,,26,13,1,1,,,,,,,,,,,,0,0,0,0,0
11513,Main Item,107141067,2008,Burger King,Sandwiches,Tendergrill Chicken Sandwich,"Tendergrill Chicken Sandwich w/out Mayo, Chicken, Fish, Veggie & Kids",237,,g,,380,9,2,0,45,1130,,51,25,7,3,160,4,1,0,19,477,,22,11,3,1,,,,,,,,,,,,0,0,0,0,0
11514,,,2008,Burger King,Burgers,Texas Double Whopper Sandwich,"Texas Double Whopper Sandwich, Burgers & Sandwiches",424,,g,,1070,70,26,25,175,1920,,54,58,12,3,252,17,6,1,41,453,,13,14,3,1,,,,,,,,,,,,0,0,1,0,0
11515,,,2008,Burger King,Burgers,Texas Triple Whopper Sandwich,"Texas Triple Whopper Sandwich, Burgers & Sandwiches",507,,g,,1310,88,33,35,240,2000,,54,77,12,3,258,17,7,1,47,394,,11,15,2,1,,,,,,,,,,,,0,0,1,0,0
11516,,,2008,Burger King,Burgers,Texas Whopper Sandwich,"Texas Whopper Sandwich, Burgers & Sandwiches",341,,g,,830,52,18,15,110,1850,,54,38,12,3,243,15,5,0,32,543,,16,11,4,1,,,,,,,,,,,,0,0,1,0,0
11520,Main Item,107141068,2008,Burger King,Burgers,Triple Whopped Sandwich w/ Cheese,"Triple Whopper Sandwich w/ Cheese w/out Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon",459,,g,,1090,66,29,3,215,1460,,52,73,11,3,237,14,6,1,47,318,,11,16,2,1,,,,,,,,,,,,0,0,0,0,0
11525,Main Item,107141069,2008,Burger King,Burgers,Whopper Jr Sandwich,"Whopper Jr Sandwich w/out Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon",147,,g,,290,12,45,5,35,500,,31,16,6,2,197,8,3,0,24,340,,21,11,4,1,,,,,,,,,,,,0,0,0,0,0
11530,,,2008,Burger King,Entrees,Biscuits & Sausage Gravy Platter,"Biscuits & Sausage Gravy Platter w/ 2 Biscuits, Breakfast Platters, Breakfast",317,,g,,740,40,12,12,35,2610,,77,18,6,2,233,13,4,4,11,823,,24,6,2,1,,,,,,,,,,,,0,0,1,0,0
11558,,,2008,Burger King,Appetizers & Sides,Mozzarella Sticks,"Mozzarella Sticks, Salads & Other, 4 Pieces",88,,g,,280,16,6,15,20,610,,24,11,1,1,318,18,7,2,23,693,,27,13,1,1,,,,,,,,,,,,0,0,1,0,0
1156,,,2008,Burger King,Entrees,"Chicken Tenders Kid's Meal, 4 Piece","Chicken Tenders, Kid's Meal, Chicken, Fish, Veggie & Kids, 4 Piece",62,,g,4 Piece,190,11,3,15,25,440,,9,12,0,0,306,18,5,2,40,710,,15,19,0,0,,,,,,,,,,,,1,0,0,0,0
11571,,,2008,Burger King,Sandwiches,Tacos,"Tacos, Salads & Other, 2",174,,g,,330,23,8,1,30,750,,18,14,4,5,190,13,5,1,17,431,,10,8,2,3,,,,,,,,,,,,0,0,1,0,0
1158,,,2008,Burger King,Entrees,"Chicken Tenders Big Kid's Meal, 6 Piece","Chicken Tenders, Big Kid's Meal, Chicken, Fish, Veggie & Kids, 6 Piece",92,,g,6 Piece,280,17,4,25,40,650,,13,18,1,1,304,18,4,3,43,707,,14,20,1,1,,,,,,,,,,,,1,0,0,0,0
1159,,,2008,Burger King,Entrees,"Chicken Tenders, 8 Piece","Chicken Tenders, Chicken, Fish, Veggie & Kids, 8 Piece",123,,g,8 Piece,370,23,6,35,55,870,,18,24,1,1,301,19,5,3,45,707,,15,20,1,1,,,,,,,,,,,,0,0,0,0,0
11603,,,2008,Burger King,Fried Potatoes,"French Fries, Small","French Fries w/out Added Salt, Side Orders, Small",116,,g,,360,20,45,45,0,380,,41,4,1,4,310,17,4,4,0,328,,35,3,1,3,,,,,,,,,,,,0,0,0,0,0
11604,,,2008,Burger King,Fried Potatoes,"French Fries, Value","French Fries w/out Added Salt, Side Orders, Value",74,,g,,230,13,3,3,0,240,,26,2,1,2,311,18,4,4,0,324,,35,3,1,3,,,,,,,,,,,,0,0,0,0,0
11605,,,2008,Burger King,Fried Potatoes,"French Fries, Large","French Fries w/out Added Salt, Side Orders, Large",194,,g,,600,33,8,7,0,640,,69,6,2,6,309,17,4,4,0,330,,36,3,1,3,,,,,,,,,,,,0,0,0,0,0
11606,,,2008,Burger King,Fried Potatoes,"French Fries, Medium","French Fries w/out Added Salt, Side Orders, Medium",160,,g,,500,28,6,6,0,530,,57,5,1,5,313,18,4,4,0,331,,36,3,1,3,,,,,,,,,,,,0,0,0,0,0
1162,,,2008,White Castle,Appetizers & Sides,6 Chicken Rings,"6 Chicken Rings, Sides",110,,g,6 Rings,340,23,45,4,80,670,,15,18,0,0,309,21,4,4,73,609,,14,16,0,0,,,,,,,,,,,,0,0,0,0,0
11624,,,2008,Burger King,Toppings & Ingredients,French Fry Sauce,"French Fry Sauce, Salads & Other, 1 OZ",28,,g,,90,7,1,,5,250,,5,0,3,0,321,25,4,,18,893,,18,0,11,0,,,,,,,,,,,,0,0,1,0,0
11628,,,2008,Burger King,Toppings & Ingredients,Ken's Fat Free Ranch Dressing,"Ken's Fat Free Ranch Dressing, Salad Dressings & Toppings & Condiments, 2 OZ",57,,g,,60,0,0,0,0,740,,15,0,5,2,105,0,0,0,0,1298,,26,0,9,4,,,,,,,,,,,,0,0,0,0,0
1163,,,2008,White Castle,Appetizers & Sides,9 Chicken Rings,"9 Chicken Rings, Sides",164,,g,9 Rings,510,34,7,6,120,1010,,23,27,0,0,311,21,4,4,73,616,,14,16,0,0,,,,,,,,,,,,0,0,0,0,0
11631,,,2008,Burger King,Toppings & Ingredients,Caramel Sauce,"Caramel Sauce, Side Orders",14,,g,,35,0,0,0,0,25,,9,0,5,0,250,0,0,0,0,179,,64,0,36,0,,,,,,,,,,,,0,0,0,0,0
11632,,,2008,Burger King,Toppings & Ingredients,Marinara Sauce,"Marinara Sauce, Salads & Other, 1 OZ",28,,g,,15,,0,0,0,170,,4,1,3,,54,,0,0,0,607,,14,4,11,,,,,,,,,,,,<1,0,0,1,0,0
11634,,,2008,Burger King,Toppings & Ingredients,Picante Sauce,"Picante Sauce, Salads & Other, 05 OZ",14,,g,,10,0,0,0,0,115,,2,0,1,0,71,0,0,0,0,821,,14,0,7,0,,,,,,,,,,,,0,0,1,0,0
11638,,,2008,Burger King,Toppings & Ingredients,Strawberry or Grape Jam,"Strawberry or Grape Jam, Breakfast",12,,g,,30,0,0,0,0,0,,7,15,6,0,250,0,0,0,0,0,,58,125,50,0,,,,,,,,,,,,0,0,0,0,0
1164,,,2008,White Castle,Appetizers & Sides,20 Chicken Rings,"20 Chicken Rings, Sides",365,,g,20 Rings,1130,76,15,13,260,2240,,50,60,0,0,310,21,4,4,71,614,,14,16,0,0,,,,,,,,,,,,0,0,0,1,0
11641,,,2008,Burger King,Toppings & Ingredients,"Vanilla Icing, for Cini-minis","Vanilla Icing, for Cini-minis, Breakfast",28,,g,,110,3,5,5,0,40,,21,0,20,0,393,11,2,2,0,143,,75,0,71,0,,,,,,,,,,,,0,0,0,0,0
11641,Accompanying Item,10721071,2008,Burger King,Toppings & Ingredients,"Vanilla Icing, for Cini-minis","Vanilla Icing, for Cini-minis, Breakfast",28,,g,,110,3,5,5,0,40,,21,0,20,0,393,11,2,2,0,143,,75,0,71,0,,,,,,,,,,,,0,0,0,0,0
11648,,,2008,Burger King,Desserts,2 Chocolate Chip Cookies,"2 Chocolate Chip Cookies, Desserts & Shakes",76,,g,,330,15,8,0,20,250,,47,3,29,1,434,20,11,0,26,329,,62,4,38,1,,,,,,,,,,,,0,0,1,0,0
11654,,,2008,Burger King,Desserts,2 Oatmeal Raisin Cookies,"2 Oatmeal Raisin Cookies, Desserts & Shakes",76,,g,,310,13,8,0,20,260,,46,4,26,3,408,17,11,0,26,342,,61,5,34,4,,,,,,,,,,,,0,0,1,0,0
11662,,,2008,Burger King,Beverages,"Diet Coke, Kids","Diet Coke, Beverages, Kids",12,,fl oz,,0,,,,,10,,0,,0,,0,,,,,3,,0,,0,,,,,,,,,,,,,1,0,0,0,0
11671,,,2008,Burger King,Beverages,"Sprite, Kids","Sprite, Beverages, Kids",12,,fl oz,,110,,,,,25,,29,,29,,32,,,,,7,,9,,9,,,,,,,,,,,,,1,0,0,0,0
11672,,,2008,Burger King,Beverages,"Sprite, Value","Sprite, Beverages, Value",16,,fl oz,,140,,,,,30,,39,,39,,31,,,,,7,,9,,9,,,,,,,,,,,,,0,0,0,0,0
11676,,,2008,Burger King,Beverages,"Dr Pepper, Kids","Dr Pepper, Beverages, Kids",12,,fl oz,,110,,,,,25,,29,,29,,32,,,,,7,,9,,9,,,,,,,,,,,,,1,0,0,0,0
11677,,,2008,Burger King,Beverages,"Dr Pepper, Value","Dr Pepper, Beverages, Value",16,,fl oz,,140,,,,,35,,39,,39,,31,,,,,8,,9,,9,,,,,,,,,,,,,0,0,0,0,0
11678,,,2008,Burger King,Beverages,"Dr Pepper, Small","Dr Pepper, Beverages, Small",22,,fl oz,,200,,,,,50,,56,,56,,32,,,,,8,,9,,9,,,,,,,,,,,,,0,0,0,0,0
11679,,,2008,Burger King,Beverages,"Dr Pepper, Medium","Dr Pepper, Beverages, Medium",32,,fl oz,,280,,,,,70,,78,,78,,31,,,,,8,,9,,9,,,,,,,,,,,,,0,0,0,0,0
11680,,,2008,Burger King,Beverages,"Dr Pepper, Large","Dr Pepper, Beverages, Large",42,,fl oz,,380,,,,,95,,104,,104,,32,,,,,8,,9,,9,,,,,,,,,,,,,0,0,0,0,0
11689,,,2008,Burger King,Beverages,"Vanilla Milk Shake, Value","Vanilla Milk Shake, Shakes, Milk & Iced Coffee, Value, 12 fl oz",12,,fl oz,228 G,310,11,7,0,45,180,,44,6,43,0,91,3,2,0,13,53,,13,2,13,0,,,,,,,,,,,,0,0,0,0,0
11690,,,2008,Burger King,Beverages,"Vanilla Milk Shake, Small","Vanilla Milk Shake, Shakes, Milk & Iced Coffee, Small, 16 fl oz",16,,fl oz,296 G,400,15,9,0,60,240,,57,8,55,0,88,3,2,0,13,53,,13,2,12,0,,,,,,,,,,,,0,0,0,0,0
11692,,,2008,Burger King,Beverages,"Chocolate Milk Shake, Value","Chocolate Milk Shake, Shakes, Milk & Iced Coffee, Value, 12 fl oz",12,,fl oz,245 G,370,11,7,0,40,260,,61,6,59,1,109,3,2,0,12,76,,18,2,17,0,,,,,,,,,,,,0,0,0,0,0
11693,,,2008,Burger King,Beverages,"Chocolate Milk Shake, Small","Chocolate Milk Shake, Shakes, Milk & Iced Coffee, Small, 16 fl oz",16,,fl oz,315 G,470,14,9,0,55,320,,75,8,72,1,104,3,2,0,12,71,,17,2,16,0,,,,,,,,,,,,0,0,0,0,0
11698,,,2008,Burger King,Beverages,"Barq's Root Beer, Small","Barq's Root Beer, Drinks, Small",12,,fl oz*,,160,0,0,0,0,35,,42,0,42,0,47,0,0,0,0,10,,12,0,12,0,,,,,,,,,,,,0,0,1,0,0
11700,,,2008,Burger King,Beverages,"Fanta Orange, Small","Fanta Orange, Drinks, Small",12,,fl oz*,,160,0,0,0,0,0,,42,0,42,0,47,0,0,0,0,0,,12,0,12,0,,,,,,,,,,,,0,0,1,0,0
11706,,,2008,Burger King,Beverages,"Hi-C Fruit Punch, Small","Hi-C Fruit Punch, Drinks, Small",12,,fl oz*,,150,0,0,0,0,15,,42,0,42,0,44,0,0,0,0,4,,12,0,12,0,,,,,,,,,,,,0,0,1,0,0
11707,,,2008,Burger King,Beverages,"Hi-C Fruit Punch, Medium","Hi-C Fruit Punch, Drinks, Medium",17,,fl oz*,,220,0,0,0,0,20,,61,0,61,0,46,0,0,0,0,4,,13,0,13,0,,,,,,,,,,,,0,0,1,0,0
11708,,,2008,Burger King,Beverages,"Hi-C Fruit Punch, Large","Hi-C Fruit Punch, Drinks, Large",24,,fl oz*,,310,0,0,0,0,30,,86,0,86,0,46,0,0,0,0,4,,13,0,13,0,,,,,,,,,,,,0,0,1,0,0
11709,,,2008,Burger King,Beverages,"Cherry Coke, Small","Cherry Coke, Drinks, Small",12,,fl oz*,,150,0,0,0,0,5,,42,0,42,0,44,0,0,0,0,1,,12,0,12,0,,,,,,,,,,,,0,0,1,0,0
11714,,,2008,Burger King,Beverages,"Minute Maid Light Lemonade, Small","Minute Maid Light Lemonade, Drinks, Small",11,,fl oz*,,5,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,1,0,0
11715,,,2008,Burger King,Beverages,"Minute Maid Light Lemonade, Medium","Minute Maid Light Lemonade, Drinks, Medium",17,,fl oz*,,10,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,1,0,0
11716,,,2008,Burger King,Beverages,"Minute Maid Light Lemonade, Large","Minute Maid Light Lemonade, Drinks, Large",23,,fl oz*,,10,0,0,0,0,5,,1,0,0,0,2,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,0,0,1,0,0
11717,,,2008,Burger King,Beverages,"Nestea Southern Style Iced Tea, Small","Nestea Southern Style Iced Tea, Drinks, Small",12,,fl oz*,,180,0,0,0,0,20,,50,0,50,0,53,0,0,0,0,6,,15,0,15,0,,,,,,,,,,,,0,0,1,0,0
11721,,,2008,Burger King,Beverages,"Nestea Sweetened Iced Tea, Small","Nestea Sweetened Iced Tea, Drinks, Small",12,,fl oz*,,90,0,0,0,0,20,,24,0,24,0,26,0,0,0,0,6,,7,0,7,0,,,,,,,,,,,,0,0,1,0,0
11729,,,2008,Burger King,Beverages,"Vault, Small","Vault, Drinks, Small",12,,fl oz*,,160,0,0,0,0,15,,42,0,42,0,47,0,0,0,0,4,,12,0,12,0,,,,,,,,,,,,0,0,1,0,0
1173,,,2008,Carl's Jr,Entrees,"Chicken Stars, 4 Pieces","Chicken Stars, 4 Pieces, Sides",57,,g,,170,11,3,2,25,320,,10,9,0,1,298,19,5,4,44,561,,18,16,0,2,,,,,,,,,,,,0,0,0,0,0
1174,,,2008,Carl's Jr,Entrees,"Chicken Stars, 6 Pieces","Chicken Stars, 6 Pieces, Sides",85,,g,,260,16,4,3,35,470,,14,13,1,1,306,19,5,4,41,553,,16,15,1,1,,,,,,,,,,,,0,0,0,0,0
11747,,,2008,Burger King,Beverages,Minute Maid Apple Juice,"Minute Maid Apple Juice, Beverages",667,,fl oz,,100,,,,,15,,23,0,21,,53,,,,,8,,12,0,11,,,,,,,,,,,,,0,0,0,0,0
1175,,,2008,Carl's Jr,Entrees,"Chicken Stars, 9 Pieces","Chicken Stars, 9 Pieces, Sides",127,,g,,380,24,6,4,55,710,,21,20,1,1,299,19,5,3,43,559,,17,16,1,1,,,,,,,,,,,,0,0,0,0,0
1180,,,2008,Chick-Fil-A,Entrees,"Chick-Fil-A Nuggets, 12 Count","Chick-Fil-A Nuggets, Classics, 12 Count",,,,12 Count,400,19,4,0,105,1250,,15,40,4,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1181,,,2008,Chick-Fil-A,Entrees,"Chick-Fil-A Chick-N-Strips, 4 Count","Chick-Fil-A Chick-N-Strips, Classics, 4 Count",,,,4 Count,470,23,45,0,125,1390,,22,44,4,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1182,,,2008,Church's Chicken,Entrees,Crunchy Tenders,"Crunchy Tenders, Main Course",54,,g,,120,6,2,1,35,440,,6,12,0,,222,11,4,2,65,815,,11,22,0,,,,,,,,,,,,<05,0,0,0,0,0
1183,,,2008,Church's Chicken,Entrees,Spicy Crunchy Tenders,"Spicy Crunchy Tenders, Main Course",54,,g,,135,7,2,2,25,480,,7,11,0,4,250,13,4,4,46,889,,13,20,0,7,,,,,,,,,,,,0,0,0,0,0
